"","sample","sample_perc","args","read_count","p.adj","lab","sample_type","experiment"
"250","A12","WW10","mls",0.0425906573203,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",1
"251","A12","WW10","multidrug",1.14815138611,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",1
"252","A12","WW10","nitroimidazole",0.00452010718489,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",1
"253","A12","WW10","nucleoside",0.000271598428826,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"254","A12","WW10","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",1
"255","A12","WW10","peptide",0.00821120869108,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"256","A12","WW10","phenicol",0.00152068229209,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"257","A12","WW10","pleuromutilin",0.000145858415481,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"258","A12","WW10","polymyxin_peptide_polymyxin",0.000761460247584,0.019304347826087,"Kruskal-Wallis: *","Biofilm",1
"259","A12","WW10","rifamycin",0.0117454408255,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"260","A12","WW10","sulfonamide",0.00128025549136,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"261","A12","WW10","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",1
"262","A12","WW10","tetracycline",0.00300418408804,2.948e-08,"Kruskal-Wallis: ****","Biofilm",1
"263","A12","WW10","triclosan",0.000784367246734,3.2e-07,"Kruskal-Wallis: ****","Biofilm",1
"264","A12","WW10","unclassified",0.0300587403984,1.29e-05,"Kruskal-Wallis: ****","Biofilm",1
"265","A13","WW80","aminoglycoside",0.0858912264391,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"266","A13","WW80","aminoglycoside_aminocoumarin",0.00019734308044,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",1
"267","A13","WW80","antibacterial_free_fatty_acids",0.000704576466884,0.00014375,"Kruskal-Wallis: ***","Biofilm",1
"268","A13","WW80","beta_lactam",0.0856403414135,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"269","A13","WW80","diaminopyrimidine",0.00278351196794,0.01232,"Kruskal-Wallis: *","Biofilm",1
"270","A13","WW80","fluoroquinolone",0.00300030996465,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"271","A13","WW80","fosfomycin",0.00133608574461,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",1
"272","A13","WW80","fosmidomycin",0.0631300514328,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",1
"273","A13","WW80","glycopeptide",0.000656374001172,3.264e-07,"Kruskal-Wallis: ****","Biofilm",1
"274","A13","WW80","mls",0.108835317946,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",1
"275","A13","WW80","multidrug",1.58893118174,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",1
"276","A13","WW80","nitroimidazole",0.00795453110837,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",1
"277","A13","WW80","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"278","A13","WW80","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",1
"279","A13","WW80","peptide",0.0160589603592,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"280","A13","WW80","phenicol",0.00253153088452,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"281","A13","WW80","pleuromutilin",0.000881445456513,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"282","A13","WW80","polymyxin_peptide_polymyxin",0.00113526923164,0.019304347826087,"Kruskal-Wallis: *","Biofilm",1
"283","A13","WW80","rifamycin",0.0271612167819,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"284","A13","WW80","sulfonamide",0.0112599452328,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"285","A13","WW80","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",1
"286","A13","WW80","tetracycline",0.00742360600152,2.948e-08,"Kruskal-Wallis: ****","Biofilm",1
"287","A13","WW80","triclosan",0.0010602755131,3.2e-07,"Kruskal-Wallis: ****","Biofilm",1
"288","A13","WW80","unclassified",0.0400314466082,1.29e-05,"Kruskal-Wallis: ****","Biofilm",1
"289","A14","WW10","aminoglycoside",0.0458478933021,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"290","A14","WW10","aminoglycoside_aminocoumarin",0.000210201865718,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",1
"291","A14","WW10","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Biofilm",1
"292","A14","WW10","beta_lactam",0.024335770667,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"293","A14","WW10","diaminopyrimidine",0.00800518771942,0.01232,"Kruskal-Wallis: *","Biofilm",1
"294","A14","WW10","fluoroquinolone",0.00234985940883,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"295","A14","WW10","fosfomycin",0.000361136288094,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",1
"296","A14","WW10","fosmidomycin",0.0316302539157,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",1
"297","A14","WW10","glycopeptide",0.000209742909679,3.264e-07,"Kruskal-Wallis: ****","Biofilm",1
"298","A14","WW10","mls",0.0515889875251,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",1
"299","A14","WW10","multidrug",1.19593291271,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",1
"300","A14","WW10","nitroimidazole",0.00478660708996,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",1
"301","A14","WW10","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"302","A14","WW10","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",1
"303","A14","WW10","peptide",0.00730370219761,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"304","A14","WW10","phenicol",0.00059444463263,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"305","A14","WW10","pleuromutilin",7.41221085131e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"306","A14","WW10","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",1
"307","A14","WW10","rifamycin",0.0088478390583,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"308","A14","WW10","sulfonamide",0.00254581941607,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"309","A14","WW10","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",1
"310","A14","WW10","tetracycline",0.00176153274999,2.948e-08,"Kruskal-Wallis: ****","Biofilm",1
"311","A14","WW10","triclosan",0.00149474459491,3.2e-07,"Kruskal-Wallis: ****","Biofilm",1
"312","A14","WW10","unclassified",0.0392090827073,1.29e-05,"Kruskal-Wallis: ****","Biofilm",1
"313","A15","WW00","aminoglycoside",0.0180640504537,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"314","A15","WW00","aminoglycoside_aminocoumarin",0.000196314833334,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",1
"315","A15","WW00","antibacterial_free_fatty_acids",5.84087752822e-05,0.00014375,"Kruskal-Wallis: ***","Biofilm",1
"316","A15","WW00","beta_lactam",0.0310614254037,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"317","A15","WW00","diaminopyrimidine",0.0097767303857,0.01232,"Kruskal-Wallis: *","Biofilm",1
"318","A15","WW00","fluoroquinolone",0.00302856929526,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"319","A15","WW00","fosfomycin",0.000505916609963,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",1
"320","A15","WW00","fosmidomycin",0.0421774040126,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",1
"321","A15","WW00","glycopeptide",0.00018536338602,3.264e-07,"Kruskal-Wallis: ****","Biofilm",1
"322","A15","WW00","mls",0.0565916133845,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",1
"323","A15","WW00","multidrug",1.34731214529,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",1
"324","A15","WW00","nitroimidazole",0.00447037884222,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",1
"325","A15","WW00","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"326","A15","WW00","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",1
"327","A15","WW00","peptide",0.00889778140167,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"328","A15","WW00","phenicol",0.0013221287407,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"329","A15","WW00","pleuromutilin",0.000311513468172,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"330","A15","WW00","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",1
"331","A15","WW00","rifamycin",0.00628011151834,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"332","A15","WW00","sulfonamide",0.00158508619847,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"333","A15","WW00","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",1
"334","A15","WW00","tetracycline",0.00153547958884,2.948e-08,"Kruskal-Wallis: ****","Biofilm",1
"335","A15","WW00","triclosan",0.000265170085222,3.2e-07,"Kruskal-Wallis: ****","Biofilm",1
"336","A15","WW00","unclassified",0.0398228645842,1.29e-05,"Kruskal-Wallis: ****","Biofilm",1
"337","A16","WW30","aminoglycoside",0.0500445578291,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"338","A16","WW30","aminoglycoside_aminocoumarin",5.4753345546e-05,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",1
"339","A16","WW30","antibacterial_free_fatty_acids",6.51621846733e-05,0.00014375,"Kruskal-Wallis: ***","Biofilm",1
"340","A16","WW30","beta_lactam",0.0369751785535,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"341","A16","WW30","diaminopyrimidine",0.00769916274293,0.01232,"Kruskal-Wallis: *","Biofilm",1
"342","A16","WW30","fluoroquinolone",0.00249733116368,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"343","A16","WW30","fosfomycin",0.00111210128509,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",1
"344","A16","WW30","fosmidomycin",0.0490680786519,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",1
"345","A16","WW30","glycopeptide",0.000874140748106,3.264e-07,"Kruskal-Wallis: ****","Biofilm",1
"346","A16","WW30","mls",0.0549940195924,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",1
"347","A16","WW30","multidrug",1.34988609934,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",1
"348","A16","WW30","nitroimidazole",0.00494426473397,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",1
"349","A16","WW30","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",1
"350","A16","WW30","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",1
"351","A16","WW30","peptide",0.00855660184693,1.72e-07,"Kruskal-Wallis: ****","Biofilm",1
"352","A16","WW30","phenicol",0.00136259934683,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"353","A16","WW30","pleuromutilin",7.72292559091e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"354","A16","WW30","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",1
"355","A16","WW30","rifamycin",0.0182179749992,2.14e-06,"Kruskal-Wallis: ****","Biofilm",1
"356","A16","WW30","sulfonamide",0.00424406144133,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",1
"357","A16","WW30","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",1
"358","A16","WW30","tetracycline",0.00379310829511,2.948e-08,"Kruskal-Wallis: ****","Biofilm",1
"359","A16","WW30","triclosan",0.000778701625971,3.2e-07,"Kruskal-Wallis: ****","Biofilm",1
"360","A16","WW30","unclassified",0.0435970994585,1.29e-05,"Kruskal-Wallis: ****","Biofilm",1
"361","A17","BT_WW","aminoglycoside",0.0932440878085,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"362","A17","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",1
"363","A17","BT_WW","antibacterial_free_fatty_acids",0.000407731075811,0.00014375,"Kruskal-Wallis: ***","Wastewater",1
"364","A17","BT_WW","beta_lactam",0.0623079652179,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"365","A17","BT_WW","diaminopyrimidine",0.00284670423839,0.01232,"Kruskal-Wallis: *","Wastewater",1
"366","A17","BT_WW","fluoroquinolone",0.0028888835296,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"367","A17","BT_WW","fosfomycin",0.000840863228311,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",1
"368","A17","BT_WW","fosmidomycin",0.02656758642,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",1
"369","A17","BT_WW","glycopeptide",0.00310235265354,3.264e-07,"Kruskal-Wallis: ****","Wastewater",1
"370","A17","BT_WW","mls",0.118517621145,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",1
"371","A17","BT_WW","multidrug",0.850709233634,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",1
"372","A17","BT_WW","nitroimidazole",0.0126438667633,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",1
"373","A17","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"374","A17","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",1
"375","A17","BT_WW","peptide",0.0196796189493,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"376","A17","BT_WW","phenicol",0.0013287304083,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"377","A17","BT_WW","pleuromutilin",0.000379686081179,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"378","A17","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",1
"379","A17","BT_WW","rifamycin",0.0262909902719,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"380","A17","BT_WW","sulfonamide",0.0201539762461,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"381","A17","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",1
"382","A17","BT_WW","tetracycline",0.00727336412988,2.948e-08,"Kruskal-Wallis: ****","Wastewater",1
"383","A17","BT_WW","triclosan",0.000742471763422,3.2e-07,"Kruskal-Wallis: ****","Wastewater",1
"384","A17","BT_WW","unclassified",0.0677869887442,1.29e-05,"Kruskal-Wallis: ****","Wastewater",1
"385","A18","BT_WW","aminoglycoside",0.0996747438925,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"386","A18","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",1
"387","A18","BT_WW","antibacterial_free_fatty_acids",0.000203687772816,0.00014375,"Kruskal-Wallis: ***","Wastewater",1
"388","A18","BT_WW","beta_lactam",0.066053634863,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"389","A18","BT_WW","diaminopyrimidine",0.00560465718833,0.01232,"Kruskal-Wallis: *","Wastewater",1
"390","A18","BT_WW","fluoroquinolone",0.0040944829792,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"391","A18","BT_WW","fosfomycin",0.00098473513189,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",1
"392","A18","BT_WW","fosmidomycin",0.0273756366665,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",1
"393","A18","BT_WW","glycopeptide",0.00370852220852,3.264e-07,"Kruskal-Wallis: ****","Wastewater",1
"394","A18","BT_WW","mls",0.13377815479,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",1
"395","A18","BT_WW","multidrug",0.881713881809,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",1
"396","A18","BT_WW","nitroimidazole",0.0141111529209,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",1
"397","A18","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"398","A18","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",1
"399","A18","BT_WW","peptide",0.0170159350395,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"400","A18","BT_WW","phenicol",0.00102915927318,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"401","A18","BT_WW","pleuromutilin",0.000150879831716,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"402","A18","BT_WW","polymyxin_peptide_polymyxin",0.000531680470433,0.019304347826087,"Kruskal-Wallis: *","Wastewater",1
"403","A18","BT_WW","rifamycin",0.0245282960107,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"404","A18","BT_WW","sulfonamide",0.0208668406696,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"405","A18","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",1
"406","A18","BT_WW","tetracycline",0.0284257602953,2.948e-08,"Kruskal-Wallis: ****","Wastewater",1
"407","A18","BT_WW","triclosan",0.00056795926694,3.2e-07,"Kruskal-Wallis: ****","Wastewater",1
"408","A18","BT_WW","unclassified",0.0542869768208,1.29e-05,"Kruskal-Wallis: ****","Wastewater",1
"409","A19","BT_WW","aminoglycoside",0.0898821248657,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"410","A19","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",1
"411","A19","BT_WW","antibacterial_free_fatty_acids",0.000288371817277,0.00014375,"Kruskal-Wallis: ***","Wastewater",1
"412","A19","BT_WW","beta_lactam",0.048198769089,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"413","A19","BT_WW","diaminopyrimidine",0.00681444786674,0.01232,"Kruskal-Wallis: *","Wastewater",1
"414","A19","BT_WW","fluoroquinolone",0.00320719121712,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"415","A19","BT_WW","fosfomycin",0.00166518462909,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",1
"416","A19","BT_WW","fosmidomycin",0.027440618117,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",1
"417","A19","BT_WW","glycopeptide",0.00470684737999,3.264e-07,"Kruskal-Wallis: ****","Wastewater",1
"418","A19","BT_WW","mls",0.0741476827405,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",1
"419","A19","BT_WW","multidrug",1.42993567062,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",1
"420","A19","BT_WW","nitroimidazole",0.0143079987855,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",1
"421","A19","BT_WW","nucleoside",0.000127281353833,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"422","A19","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",1
"423","A19","BT_WW","peptide",0.0224303718173,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"424","A19","BT_WW","phenicol",0.000979128561905,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"425","A19","BT_WW","pleuromutilin",0.000375951406228,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"426","A19","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",1
"427","A19","BT_WW","rifamycin",0.0470137126946,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"428","A19","BT_WW","sulfonamide",0.0172949723685,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"429","A19","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",1
"430","A19","BT_WW","tetracycline",0.00536075452597,2.948e-08,"Kruskal-Wallis: ****","Wastewater",1
"431","A19","BT_WW","triclosan",0.000459480405952,3.2e-07,"Kruskal-Wallis: ****","Wastewater",1
"432","A19","BT_WW","unclassified",0.0669843502729,1.29e-05,"Kruskal-Wallis: ****","Wastewater",1
"433","A20","BT_WW","aminoglycoside",0.0887467337438,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"434","A20","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",1
"435","A20","BT_WW","antibacterial_free_fatty_acids",0.000341129118324,0.00014375,"Kruskal-Wallis: ***","Wastewater",1
"436","A20","BT_WW","beta_lactam",0.071423762616,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"437","A20","BT_WW","diaminopyrimidine",0.00587791711574,0.01232,"Kruskal-Wallis: *","Wastewater",1
"438","A20","BT_WW","fluoroquinolone",0.00264892434738,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"439","A20","BT_WW","fosfomycin",0.000492457073069,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",1
"440","A20","BT_WW","fosmidomycin",0.0244947347402,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",1
"441","A20","BT_WW","glycopeptide",0.0034677644601,3.264e-07,"Kruskal-Wallis: ****","Wastewater",1
"442","A20","BT_WW","mls",0.137649759355,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",1
"443","A20","BT_WW","multidrug",1.23256533644,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",1
"444","A20","BT_WW","nitroimidazole",0.0145173299015,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",1
"445","A20","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",1
"446","A20","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",1
"447","A20","BT_WW","peptide",0.0191284527421,1.72e-07,"Kruskal-Wallis: ****","Wastewater",1
"448","A20","BT_WW","phenicol",0.00105714118352,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
"449","A20","BT_WW","pleuromutilin",0.000505376471591,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",1
"450","A20","BT_WW","polymyxin_peptide_polymyxin",0.000956398253187,0.019304347826087,"Kruskal-Wallis: *","Wastewater",1
"451","A20","BT_WW","rifamycin",0.0486438153288,2.14e-06,"Kruskal-Wallis: ****","Wastewater",1
